num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/weights_seq_no,env_runners/episode_len_max,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/connector_pipeline_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_to_module_sum_episodes_length_in,env_runners/sample,env_runners/env_reset_timer,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_module_steps_sampled_lifetime/agent_2,env_runners/num_module_steps_sampled_lifetime/agent_0,env_runners/num_module_steps_sampled_lifetime/agent_1,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_returns_mean/agent_1,env_runners/module_episode_returns_mean/agent_2,env_runners/module_episode_returns_mean/agent_0,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/agent_1,env_runners/num_module_steps_sampled/agent_2,env_runners/num_module_steps_sampled/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_0,learners/agent_0/entropy,learners/agent_0/num_module_steps_trained,learners/agent_0/vf_loss_unclipped,learners/agent_0/weights_seq_no,learners/agent_0/total_loss,learners/agent_0/module_train_batch_size_mean,learners/agent_0/vf_loss,learners/agent_0/diff_num_grad_updates_vs_sampler_policy,learners/agent_0/num_module_steps_trained_lifetime,learners/agent_0/default_optimizer_learning_rate,learners/agent_0/mean_kl_loss,learners/agent_0/curr_kl_coeff,learners/agent_0/curr_entropy_coeff,learners/agent_0/num_trainable_parameters,learners/agent_0/policy_loss,learners/agent_0/vf_explained_var,learners/agent_0/num_module_steps_trained_lifetime_throughput,learners/agent_1/num_module_steps_trained,learners/agent_1/vf_loss,learners/agent_1/vf_loss_unclipped,learners/agent_1/weights_seq_no,learners/agent_1/total_loss,learners/agent_1/module_train_batch_size_mean,learners/agent_1/diff_num_grad_updates_vs_sampler_policy,learners/agent_1/num_module_steps_trained_lifetime,learners/agent_1/default_optimizer_learning_rate,learners/agent_1/mean_kl_loss,learners/agent_1/entropy,learners/agent_1/curr_kl_coeff,learners/agent_1/curr_entropy_coeff,learners/agent_1/num_trainable_parameters,learners/agent_1/policy_loss,learners/agent_1/vf_explained_var,learners/agent_1/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/agent_2/policy_loss,learners/agent_2/default_optimizer_learning_rate,learners/agent_2/vf_explained_var,learners/agent_2/entropy,learners/agent_2/curr_kl_coeff,learners/agent_2/total_loss,learners/agent_2/curr_entropy_coeff,learners/agent_2/num_trainable_parameters,learners/agent_2/module_train_batch_size_mean,learners/agent_2/num_module_steps_trained,learners/agent_2/vf_loss,learners/agent_2/vf_loss_unclipped,learners/agent_2/weights_seq_no,learners/agent_2/diff_num_grad_updates_vs_sampler_policy,learners/agent_2/num_module_steps_trained_lifetime,learners/agent_2/mean_kl_loss,learners/agent_2/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,4000.0,False,1,19e99_00000,2025-10-21_10-15-37,1761034537,3.4272682666778564,3.4272682666778564,3078166,xuezhi-Precision-3660,130.238.16.41,3.4272682666778564,1,3.4236022760160267,1.3814016710966825e-05,3.4234508349909447,1.302360420988407,2.117917268013116,0.0027930549695156515,0.0,500,0.6288714745023753,500,8.0,-4.370000000000007,4000.0,-11.360000000000033,0.00013672549422519197,0.00032895015918974846,500.0,4000.0,8.0,0.00039966448093764484,399.2306012071058,399.2306012071058,1.2748073295078939,0.0007886717503424734,-6.823750000000023,nan,4,0,0,6.9,22.540000000000003,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0001367929187324344,-1.4525000000000055,-4.075000000000014,-1.2962500000000026,0.0003788520510796721,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,-1.4525000000000055,-4.075000000000014,-1.2962500000000026,500.0,500.0,500.0,4.0286083,40192,0.0019304699,1.0,0.041222215,256.0,0.0019304699,1.0,40192,5e-05,0.008776084,0.20000000298023224,0.0,208699,0.03753654,0.7311038,nan,40192,0.001694076,0.001694076,1.0,-0.0342345,256.0,1.0,40192,5e-05,0.008295388,4.035117,0.20000000298023224,0.0,208699,-0.037587654,0.723652,nan,0,120576,4000,626097,628000,120576,4000,628000,nan,nan,nan,-0.039885547,5e-05,0.47068232,4.0325847,0.20000000298023224,-0.03381038,0.0,208699,256.0,40192,0.0041565998,0.0041565998,1.0,1.0,40192,0.009592882,nan,1.8338250811211765e-05,6.668735295534131e-06,6.384401058312501e-05,4.012801218777893e-05,4.2264480725862086e-05,7.255017408169806e-06,0.3441893139970489,8.40734259533143e-06,4.825449642549619e-06,4.134886711287446e-06,3.594652765291715e-05,2.0395745021787224e-05,2.210837443281749e-05,3.4824754006236113e-06,8.668634069244782e-06,3.114533786112284e-05,0.00020049494439384422,2.443470718314673e-05,1.0184126753481348e-06,5.455397807316334e-05,0.001618554990272969,0.0001343170297332108,0.0930513350176625,0.0054735050071030855,0.006455008988268673,2.474198117852211e-05,0.18189554999116808,6.491958629339933e-06,0.055100818048231304
1,8000.0,False,2,19e99_00000,2025-10-21_10-15-40,1761034540,3.007140874862671,6.434409141540527,3078166,xuezhi-Precision-3660,130.238.16.41,6.434409141540527,2,3.4194007057760607,1.377637672703713e-05,3.419248494480853,1.3022309998288983,2.113850145153119,0.0027872426796238872,1.0,500,0.6262456591903174,500,16.0,-3.7,4000.0,-11.360000000000033,0.00013955711363714267,0.00033446191548507716,500.0,8000.0,8.0,0.00039966448093764484,399.24749350803154,399.24749350803154,1.274702633312845,0.0007886717503424734,-6.587500000000018,1166.5737460911605,4,0,0,7.4,23.160000000000004,4000.0,4000.0,4000.0,8000.0,8000.0,8000.0,0.00013681030688135292,-1.7131250000000053,-3.8887500000000124,-0.9856250000000011,0.0003821732683181571,4000.0,4000.0,4000.0,8000.0,8000.0,8000.0,-1.7131250000000053,-3.8887500000000124,-0.9856250000000011,500.0,500.0,500.0,4.019718,40192,0.00094355433,2.0,0.0753907,256.0,0.00094355433,1.0,80384,5e-05,0.009099394,0.20000000298023224,0.0,208699,0.07262726,0.6068197,nan,40192,0.0060724434,0.0060724434,2.0,0.04596325,256.0,1.0,80384,5e-05,0.0070034796,4.0321608,0.20000000298023224,0.0,208699,0.038490113,0.5136964,nan,0,241152,4000.0,626097,628000,120576,4000.0,1256000,nan,nan,nan,0.05903507,5e-05,0.5650605,4.02586,0.20000000298023224,0.063904695,0.0,208699,256.0,40192,0.0032820501,0.0032820501,2.0,1.0,80384,0.007937987,nan,1.8338250811211765e-05,6.668735295534131e-06,6.384401058312501e-05,4.012801218777893e-05,4.2264480725862086e-05,7.255017408169806e-06,0.34252903402666557,8.47806644233555e-06,4.814245979092169e-06,4.047654122622074e-06,3.6205852912702524e-05,1.9979344579122657e-05,2.1913511162240883e-05,3.389924619192685e-06,8.532197218837389e-06,3.0511293042481014e-05,0.00020441703560049969,2.3834285524406214e-05,1.0198794840368776e-06,5.465263721259118e-05,0.0016159181599505247,0.000134343359968625,0.09305006318783852,0.005469983777147718,0.006445703108329326,2.468403137754649e-05,0.18072021178144496,6.4848491456359625e-06,0.054635385497822424
1,12000.0,False,3,19e99_00000,2025-10-21_10-15-44,1761034544,3.263277292251587,9.697686433792114,3078166,xuezhi-Precision-3660,130.238.16.41,9.697686433792114,3,3.4178007871687237,1.3731472805375232e-05,3.4176473544661596,1.3032483394505632,2.1112325136216183,0.0027848609527456577,2.0,500,0.6333071780851848,500,24.0,-3.7,4000.0,-11.360000000000033,0.00013963118021164674,0.0003530358134034171,500.0,12000.0,8.0,0.00039966448093764484,399.2474942227809,399.2474942227809,1.275312103609575,0.0007886717503424734,-6.645416666666686,1172.068433204173,4,0,0,9.325,23.2,4000.0,4000.0,4000.0,12000.0,12000.0,12000.0,0.00013716125621174286,-1.6112500000000047,-3.98541666666668,-1.0487500000000012,0.000380205137190154,4000.0,4000.0,4000.0,12000.0,12000.0,12000.0,-1.6112500000000047,-3.98541666666668,-1.0487500000000012,500.0,500.0,500.0,4.01315,40192,0.0007589336,3.0,-0.11343912,256.0,0.0007589336,1.0,120576,5e-05,0.009265054,0.20000000298023224,0.0,208699,-0.11605105,0.79833007,12272.990243474385,40192,0.0036927038,0.0036927038,3.0,-0.042426396,256.0,1.0,120576,5e-05,0.008238912,4.025576,0.20000000298023224,0.0,208699,-0.04776689,0.5824996,12272.96352646701,0,361728,4000.0,626097,628000,120576,4000.0,1884000,191763.13415787078,0.0,36819.0037745383,0.024965473,5e-05,0.42565733,4.0209107,0.20000000298023224,0.03165342,0.0,208699,256.0,40192,0.0047907876,0.0047907876,3.0,1.0,120576,0.009485809,12272.906798667485,1.8338250811211765e-05,6.668735295534131e-06,6.384401058312501e-05,4.012801218777893e-05,4.2264480725862086e-05,7.255017408169806e-06,0.34203629233624083,8.555438162749288e-06,4.854141319250113e-06,4.048291980229117e-06,3.617809975299196e-05,2.0056619036238762e-05,2.1922641140306408e-05,3.3971449177344413e-06,8.474614621104053e-06,3.063279626426068e-05,0.00020225193434380764,2.381384795298157e-05,1.0261653430121259e-06,5.4723268490632163e-05,0.0016125395582057536,0.00013437477676779962,0.09304954000566504,0.00546686836941517,0.00643665602710098,2.4645331181818618e-05,0.18071013699384056,6.477300857659429e-06,0.05417140305294305
1,16000.0,False,4,19e99_00000,2025-10-21_10-15-47,1761034547,3.173656940460205,12.87134337425232,3078166,xuezhi-Precision-3660,130.238.16.41,12.87134337425232,4,3.415322302136663,1.3687567985325584e-05,3.415167943251702,1.304348099145901,2.107657469615028,0.002780534812782542,3.0,500,0.6411671156692319,500,32.0,-3.7,4000.0,-9.38000000000001,0.000145210927882088,0.00032702385033953724,500.0,16000.0,8.0,0.00039966448093764484,399.2474942228111,399.2474942228111,1.2760872775232714,0.0007886717503424734,-6.1305000000000165,1174.3414920067403,4,0,0,8.52,23.259999999999998,4000.0,4000.0,4000.0,16000.0,16000.0,16000.0,0.0001403775453812698,-1.4103000000000034,-3.8061000000000114,-0.9141000000000007,0.0003898618383762791,4000.0,4000.0,4000.0,16000.0,16000.0,16000.0,-1.4103000000000034,-3.8061000000000114,-0.9141000000000007,500.0,500.0,500.0,4.0070777,40192,0.0005076836,4.0,0.022538435,256.0,0.0005076836,1.0,160768,5e-05,0.009544087,0.20000000298023224,0.0,208699,0.020121925,0.8928671,12289.879921491722,40192,0.0009784789,0.0009784789,4.0,0.03826588,256.0,1.0,160768,5e-05,0.008967503,4.016837,0.20000000298023224,0.0,208699,0.035493895,0.8261391,12289.85474469444,0,482304,4000.0,626097,628000,120576,4000.0,2512000,192027.07048112215,0.0,36869.6731393064,-0.021399815,5e-05,0.23865259,4.004223,0.20000000298023224,-0.013270383,0.0,208699,256.0,40192,0.006324121,0.006324121,4.0,1.0,160768,0.009026524,12289.796864655165,1.8338250811211765e-05,6.668735295534131e-06,6.384401058312501e-05,4.012801218777893e-05,4.2264480725862086e-05,7.255017408169806e-06,0.3403593865625927,8.69795928973933e-06,4.919661954263335e-06,4.1363149064361925e-06,3.7281444809324435e-05,2.0465540490988244e-05,2.2520616858077894e-05,3.4907712535235073e-06,8.56389471685847e-06,3.1212965400907794e-05,0.000208510871317274,2.4262055459563576e-05,1.0596839791634704e-06,5.573995196788477e-05,0.0016095261029759422,0.00013436712881288257,0.09303628125515609,0.005463254215915979,0.0064278321464499456,2.4584828063554592e-05,0.17952342027385781,6.47231817629654e-06,0.05371270098220946
1,20000.0,False,5,19e99_00000,2025-10-21_10-15-50,1761034550,3.387141466140747,16.258484840393066,3078166,xuezhi-Precision-3660,130.238.16.41,16.258484840393066,5,3.415003480165413,1.3640832689162925e-05,3.4148482495290247,1.305073975394386,2.1066153625689896,0.002776566374331619,4.0,500,0.6531576175417285,500,40.0,-3.7,4000.0,-9.38000000000001,0.00016777367648169504,0.0003720909484227648,500.0,20000.0,8.0,0.00039966448093764484,399.2474942228111,399.2474942228111,1.2767175598931118,0.0007886717503424734,-6.641000000000019,1179.1231139122565,4,0,0,11.219999999999999,23.560000000000002,4000.0,4000.0,4000.0,20000.0,20000.0,20000.0,0.00015138551524385293,-1.1660000000000026,-3.809400000000012,-1.6656000000000037,0.0004222414667755537,4000.0,4000.0,4000.0,20000.0,20000.0,20000.0,-1.1660000000000026,-3.809400000000012,-1.6656000000000037,500.0,500.0,500.0,3.997346,40192,0.0049606636,5.0,-0.065380596,256.0,0.0049606636,1.0,200960,5e-05,0.009321075,0.20000000298023224,0.0,208699,-0.07220547,0.5741564,12266.491218164794,40192,0.00496288,0.00496288,5.0,0.03358966,256.0,1.0,200960,5e-05,0.008213866,4.0073056,0.20000000298023224,0.0,208699,0.02698401,0.6940518,12266.467234313073,0,602880,4000.0,626097,628000,120576,4000.0,3140000,191661.8132541898,0.0,36799.5085689981,0.071860395,5e-05,0.4106394,3.9830782,0.20000000298023224,0.078171425,0.0,208699,256.0,40192,0.0043557533,0.0043557533,5.0,1.0,200960,0.009776338,12266.414185347705,1.8338250811211765e-05,6.668735295534131e-06,6.384401058312501e-05,4.012801218777893e-05,4.2264480725862086e-05,7.255017408169806e-06,0.3401422278970079,9.592156835070403e-06,5.33330292848554e-06,4.477760140009173e-06,4.006115879895607e-05,2.2105575010289288e-05,2.4503050708412417e-05,3.749462313289595e-06,9.122626875608652e-06,3.3531297267222056e-05,0.00022752432667130047,2.6090067894465196e-05,1.121917104548768e-06,6.035202207724239e-05,0.0016062309417400043,0.0001344344676867273,0.09305959338299691,0.005462959883786347,0.00642262181491782,2.4569349406669493e-05,0.17974753364114088,6.4715349458938e-06,0.05325894596228203
1,24000.0,False,6,19e99_00000,2025-10-21_10-15-53,1761034553,3.148292303085327,19.406777143478394,3078166,xuezhi-Precision-3660,130.238.16.41,19.406777143478394,6,3.412261873543907,1.3622564377091096e-05,3.412104465123198,1.3051697972801748,2.1037587392237374,0.0027847996110092663,5.0,500,0.6497181208134861,500,48.0,-3.7700000000000005,4000.0,-9.38000000000001,0.00014386439888546397,0.00032218797675420143,500.0,24000.0,8.0,0.00039966448093764484,399.2474942228111,399.2474942228111,1.2767693732616638,0.0007886717503424734,-6.524400000000018,1180.081493444871,4,0,0,10.124999999999998,23.6,4000.0,4000.0,4000.0,24000.0,24000.0,24000.0,0.00013899307409650765,-1.021400000000002,-3.7130000000000103,-1.790000000000005,0.00038476441642570377,4000.0,4000.0,4000.0,24000.0,24000.0,24000.0,-1.021400000000002,-3.7130000000000103,-1.790000000000005,500.0,500.0,500.0,3.987156,40192,0.0009066618,6.0,0.031209871,256.0,0.0009066618,1.0,241152,5e-05,0.010973992,0.20000000298023224,0.0,208699,0.02810842,0.8500229,12290.067332655177,40192,0.0011071418,0.0011071418,6.0,0.06548815,256.0,1.0,241152,5e-05,0.008472603,3.996296,0.20000000298023224,0.0,208699,0.06268649,0.818769,12290.046960546786,0,723456,4000.0,626097,628000,120576,4000.0,3768000,192030.09073696946,0.0,36870.27093763684,0.011865642,5e-05,0.38283843,3.9738622,0.20000000298023224,0.020234069,0.0,208699,256.0,40192,0.006413456,0.006413456,6.0,1.0,241152,0.009774849,12289.983510197422,1.8338250811211765e-05,6.668735295534131e-06,6.384401058312501e-05,4.012801218777893e-05,4.2264480725862086e-05,7.255017408169806e-06,0.33849998031816575,8.680238160681e-06,4.910276059095287e-06,4.063966315875358e-06,3.667839767393819e-05,2.0326422605876395e-05,2.226628842716674e-05,3.4983809519725063e-06,8.608975191765047e-06,3.1155845402963416e-05,0.00020462666012897288,2.4303988225648063e-05,1.036495174417307e-06,5.518363000366558e-05,0.0016030972226175092,0.0001344588429778735,0.09305877786885003,0.005459994944934756,0.006414363156806612,2.4527946175957575e-05,0.17857327162465225,6.462779859560461e-06,0.052808714722902106
1,28000.0,False,7,19e99_00000,2025-10-21_10-15-57,1761034557,3.2401888370513916,22.646965980529785,3078166,xuezhi-Precision-3660,130.238.16.41,22.646965980529785,7,3.4104998861389886,1.3629428879913935e-05,3.4103403747418923,1.3054254862275785,2.1017451764017445,0.0027784059552118036,6.0,500,0.64378552067501,500,56.0,-3.399999999999997,4000.0,-9.340000000000021,0.00014323307522996748,0.0003266148747594576,500.0,28000.0,8.0,0.00039966448093764484,399.2474942228111,399.2474942228111,1.276963646964305,0.0007886717503424734,-6.532400000000019,1184.0170390786811,4,0,0,9.000000000000002,23.5,4000.0,4000.0,4000.0,28000.0,28000.0,28000.0,0.0001377884098845573,-0.9676000000000018,-3.8676000000000124,-1.697200000000004,0.0003836133844880802,4000.0,4000.0,4000.0,28000.0,28000.0,28000.0,-0.9676000000000018,-3.8676000000000124,-1.697200000000004,500.0,500.0,500.0,3.9816952,40192,0.0024634022,7.0,-0.03969288,256.0,0.0024634022,1.0,281344,5e-05,0.008136081,0.20000000298023224,0.0,208699,-0.043783493,0.4340273,12292.180380891084,40192,0.0010948633,0.0010948633,7.0,-0.055532943,256.0,1.0,281344,5e-05,0.00882427,3.9985461,0.20000000298023224,0.0,208699,-0.05839266,0.83876467,12292.159122144692,0,844032,4000.0,626097,628000,120576,4000.0,4396000,192063.41121987655,0.0,36876.568770470665,-0.054264594,5e-05,0.20057988,3.9526594,0.20000000298023224,-0.04608593,0.0,208699,256.0,40192,0.0062859794,0.0062859794,7.0,1.0,281344,0.009463455,12292.109775278594,1.8338250811211765e-05,6.668735295534131e-06,6.384401058312501e-05,4.012801218777893e-05,4.2264480725862086e-05,7.255017408169806e-06,0.3381000439447895,8.584395953633433e-06,4.910304961934963e-06,4.021171809351144e-06,3.635569229551988e-05,2.0174112235954322e-05,2.210830339018314e-05,3.4257580097459285e-06,8.459585432936629e-06,3.0644336713994536e-05,0.00020539321413817047,2.3891929718021678e-05,1.025187557414798e-06,5.493382626226646e-05,0.0015991707005342764,0.00013440756474516498,0.09303648241025281,0.00545678321564847,0.006404122844878631,2.4494796967401212e-05,0.17865859223807468,6.456871949294362e-06,0.052365550685644066
1,32000.0,False,8,19e99_00000,2025-10-21_10-16-00,1761034560,3.164264678955078,25.811230659484863,3078166,xuezhi-Precision-3660,130.238.16.41,25.811230659484863,8,3.407995739867653,1.3590824508425868e-05,3.4078353300847493,1.3058362928755172,2.098832738297533,0.002774503235244163,7.0,500,0.6408497840922791,500,64.0,-3.399999999999997,4000.0,-9.340000000000021,0.00014880387657934116,0.0003419160639719916,500.0,32000.0,8.0,0.00039966448093764484,399.2474942228111,399.2474942228111,1.277246966124781,0.0007886717503424734,-6.020400000000016,1185.9926351492877,4,0,0,10.350000000000001,23.55,4000.0,4000.0,4000.0,32000.0,32000.0,32000.0,0.00014207271844677338,-0.9552000000000018,-3.8809000000000125,-1.184300000000002,0.0003941075414601757,4000.0,4000.0,4000.0,32000.0,32000.0,32000.0,-0.9552000000000018,-3.8809000000000125,-1.184300000000002,500.0,500.0,500.0,3.9803777,40192,0.0010222608,8.0,-0.06410149,256.0,0.0010222608,1.0,321536,5e-05,0.009958897,0.20000000298023224,0.0,208699,-0.06711553,0.8056263,12310.029673534147,40192,0.00093071716,0.00093071716,8.0,0.06919021,256.0,1.0,321536,5e-05,0.008381279,3.9862454,0.20000000298023224,0.0,208699,0.066583246,0.8471001,12310.011341017733,0,964608,4000.0,626097,628000,120576,4000.0,5024000,192342.37033916492,0.0,36930.12833429017,-0.13392062,5e-05,0.24848032,3.9350023,0.20000000298023224,-0.12224722,0.0,208699,256.0,40192,0.00964502,0.00964502,8.0,1.0,321536,0.010141866,12309.961670244413,1.8338250811211765e-05,6.668735295534131e-06,6.384401058312501e-05,4.012801218777893e-05,4.2264480725862086e-05,7.255017408169806e-06,0.33648931926555076,8.850360428364399e-06,5.027488620371119e-06,4.17250378559962e-06,3.760737125283241e-05,2.0678640335863754e-05,2.28013297423378e-05,3.539159355164647e-06,8.750101038754509e-06,3.16468051291689e-05,0.00021027291625899772,2.4822367292490585e-05,1.055067984923136e-06,5.65695482721618e-05,0.0015962954734966544,0.00013444884947182875,0.09302650297620471,0.005454382963489317,0.0063952951660698745,2.4457668973639772e-05,0.17750425473584583,6.452053393729093e-06,0.051935552018823314
1,36000.0,False,9,19e99_00000,2025-10-21_10-16-03,1761034563,3.2984962463378906,29.109726905822754,3078166,xuezhi-Precision-3660,130.238.16.41,29.109726905822754,9,3.4068582539091596,1.355028660536528e-05,3.4066969008234302,1.3059211491867717,2.0976090933043534,0.002773751913090161,8.0,500,0.638797190572368,500,72.0,-3.399999999999997,4000.0,-9.340000000000021,0.00014554860879604663,0.00032818126587540316,500.0,36000.0,8.0,0.00039966448093764484,399.2474942228111,399.2474942228111,1.2773153271211934,0.0007886717503424734,-5.689900000000014,1190.3368156951228,4,0,0,9.360000000000001,23.559999999999995,4000.0,4000.0,4000.0,36000.0,36000.0,36000.0,0.00014042058403945077,-0.8818000000000012,-3.8593000000000126,-0.9488000000000006,0.0003864828264487759,4000.0,4000.0,4000.0,36000.0,36000.0,36000.0,-0.8818000000000012,-3.8593000000000126,-0.9488000000000006,500.0,500.0,500.0,3.973615,40192,0.0026497478,9.0,-0.15019318,256.0,0.0026497478,1.0,361728,5e-05,0.00778257,0.20000000298023224,0.0,208699,-0.15439942,0.4447071,12301.926903436903,40192,0.002012065,0.002012065,9.0,-0.045992,256.0,1.0,361728,5e-05,0.00866192,3.972881,0.20000000298023224,0.0,208699,-0.049736448,0.65829104,12301.907533090658,0,1085184,4000.0,626097,628000,120576,4000.0,5652000,192215.85336862967,0.0,36905.806485912166,0.08687264,5e-05,0.41454458,3.9120357,0.20000000298023224,0.09624699,0.0,208699,256.0,40192,0.0075278385,0.0075278385,9.0,1.0,361728,0.009232531,12301.86269208483,1.8338250811211765e-05,6.668735295534131e-06,6.384401058312501e-05,4.012801218777893e-05,4.2264480725862086e-05,7.255017408169806e-06,0.3363554490129125,8.728323756981016e-06,4.953401415969454e-06,4.075686262471528e-06,3.6892149598342135e-05,2.0580194043766894e-05,2.2383180338285563e-05,3.493409590424388e-06,8.562531675788904e-06,3.105424673210533e-05,0.00020593244874002862,2.4338250677937084e-05,1.034067402106449e-06,5.5463905731657075e-05,0.0015929465787221573,0.0001345991412763642,0.09324833999611563,0.005451485484038879,0.006390782264217648,2.440617175176622e-05,0.17759802475837008,6.4485932781666384e-06,0.05149903068874203
1,40000.0,True,10,19e99_00000,2025-10-21_10-16-09,1761034569,5.955559492111206,35.06528639793396,3078166,xuezhi-Precision-3660,130.238.16.41,35.06528639793396,10,3.4040536340596224,1.3511143611570828e-05,3.403891411155224,1.3066345093347602,2.094095228561565,0.0027683633540059155,9.0,500,0.6427914204302942,500,80.0,-3.7300000000000004,4000.0,-10.700000000000031,0.0001438487895380505,0.00034739164028653273,500.0,40000.0,8.0,0.00039966448093764484,399.2474942228111,399.2474942228111,1.2777391182001838,0.0007886717503424734,-5.829000000000012,1190.1583784482941,4,0,0,6.775,23.575000000000003,4000.0,4000.0,4000.0,40000.0,40000.0,40000.0,0.00014056129880992901,-0.955800000000001,-3.7275000000000102,-1.1457000000000013,0.00038806971190686956,4000.0,4000.0,4000.0,40000.0,40000.0,40000.0,-0.955800000000001,-3.7275000000000102,-1.1457000000000013,500.0,500.0,500.0,3.9525623,40192,0.0026806633,10.0,0.032255616,256.0,0.0026806633,1.0,401920,5e-05,0.008781631,0.20000000298023224,0.0,208699,0.02781862,0.7309158,12326.80332212741,40192,0.002170194,0.002170194,10.0,-0.022914708,256.0,1.0,401920,5e-05,0.009509714,3.9748068,0.20000000298023224,0.0,208699,-0.026986843,0.70559764,12326.784725662756,0,1205760,4000.0,626097,628000,120576,4000.0,6280000,192604.73187012336,0.0,36980.43224477155,-0.17641155,5e-05,0.23444855,3.891934,0.20000000298023224,-0.16427921,0.0,208699,256.0,40192,0.010209762,0.010209762,10.0,1.0,401920,0.009612956,12326.747372458378,1.8338250811211765e-05,6.668735295534131e-06,6.384401058312501e-05,4.012801218777893e-05,4.2264480725862086e-05,7.255017408169806e-06,0.3348006924226498,8.700788751488939e-06,4.947563419024003e-06,4.11464845754781e-06,3.716418013372566e-05,2.068620976988157e-05,2.2502611381326664e-05,3.5197414557736537e-06,8.590878828081133e-06,3.1174275578471016e-05,0.00020724642201270485,2.4289573942142704e-05,1.0418866973686362e-06,5.564408762365933e-05,0.001590191152712304,0.0001345751593478842,0.09328389702660715,0.005449047539122416,0.006381686341474976,2.439124041689816e-05,0.17645518438068306,6.4442771865478324e-06,0.05106802747189275
